city,title,url,image,location
Bellevue,"Live camera in United States, Bellevue",http://www.insecam.org/en/view/1008388/,http://162.191.11.144:8000/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Bellevue, United States"
Bellevue,"Live camera in United States, Bellevue",http://www.insecam.org/en/view/995773/,http://162.191.224.89:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bellevue, United States"
Bellevue,"Live camera in United States, Bellevue",http://www.insecam.org/en/view/986661/,http://162.191.134.130:82/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bellevue, United States"
Bellevue,"Live camera in United States, Bellevue",http://www.insecam.org/en/view/981277/,http://162.191.12.147:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bellevue, United States"
Bellevue,"Live camera in United States, Bellevue",http://www.insecam.org/en/view/975332/,http://162.191.83.93:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bellevue, United States"
Bellevue,"Live camera in United States, Bellevue",http://www.insecam.org/en/view/974206/,http://162.191.198.59:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bellevue, United States"
Bellinzona,"Live camera in Switzerland, Bellinzona",http://www.insecam.org/en/view/374258/,http://217.11.41.46:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bellinzona, Switzerland"
Benahavis,"Live camera in Spain, Benahavis",http://www.insecam.org/en/view/856402/,http://185.49.169.66:1024/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Benahavis, Spain"
Bennebroek,"Live camera in Netherlands, Bennebroek",http://www.insecam.org/en/view/547349/,http://90.145.45.197:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bennebroek, Netherlands"
Benton,"Live camera in United States, Benton",http://www.insecam.org/en/view/1010769/,http://24.35.210.66:81/mjpg/video.mjpg,"Live camera in Benton, United States"
Benton Ridge,"Live camera in United States, BENTON RIDGE",http://www.insecam.org/en/view/168483/,http://209.143.33.109:80/mjpg/video.mjpg,"Live camera in BENTON RIDGE, United States"
Bergamo,"Live camera in Italy, Bergamo",http://www.insecam.org/en/view/956554/,http://87.26.188.210:3000/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bergamo, Italy"
Bergamo,"Live camera in Italy, Bergamo",http://www.insecam.org/en/view/956546/,http://87.26.188.210:2000/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bergamo, Italy"
Bergamo,"Live camera in Italy, Bergamo",http://www.insecam.org/en/view/872488/,http://5.157.124.127:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bergamo, Italy"
Bergamo,"Live camera in Italy, BERGAMO",http://www.insecam.org/en/view/194592/,http://194.184.218.106:80/oneshotimage1?COUNTER,"Live camera in BERGAMO, Italy"
Bergen,"Live camera in Norway, Bergen",http://www.insecam.org/en/view/895867/,http://193.214.235.26:8001/mjpg/video.mjpg,"Live camera in Bergen, Norway"
Berlin,"Live camera in Germany, Berlin",http://www.insecam.org/en/view/1010679/,http://91.184.160.15:80/mjpg/video.mjpg,"Live camera in Berlin, Germany"
Berlin,"Live camera in Germany, Berlin",http://www.insecam.org/en/view/989058/,http://90.187.89.13:8001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Berlin, Germany"
Berlin,"Live camera in Germany, Berlin",http://www.insecam.org/en/view/883217/,http://80.147.228.89:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Berlin, Germany"
Berlin,"Live camera in Germany, Berlin",http://www.insecam.org/en/view/813180/,http://24.134.180.81:83/oneshotimage1?COUNTER,"Live camera in Berlin, Germany"
Berlin,"Live camera in Germany, Berlin",http://www.insecam.org/en/view/753134/,http://93.241.200.98:84/mjpg/video.mjpg,"Live camera in Berlin, Germany"
Berlin,"Live camera in Germany, Berlin",http://www.insecam.org/en/view/753132/,http://93.241.200.98:83/mjpg/video.mjpg,"Live camera in Berlin, Germany"
Bern,"Live camera in Switzerland, Bern",http://www.insecam.org/en/view/1010207/,http://85.4.116.213:80/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Bern, Switzerland"
Bern,"Live camera in Switzerland, Bern",http://www.insecam.org/en/view/849282/,http://213.142.173.187:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bern, Switzerland"
Bern,"Live camera in Switzerland, Bern",http://www.insecam.org/en/view/809317/,http://77.56.85.241:10000/tmpfs/auto.jpg?COUNTER,"Live camera in Bern, Switzerland"
Bern,"Live camera in Switzerland, Bern",http://www.insecam.org/en/view/497885/,http://46.14.234.221:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bern, Switzerland"
Bern,"Live camera in Switzerland, BERN",http://www.insecam.org/en/view/266901/,http://194.124.138.130:80/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in BERN, Switzerland"
Beverly,"Live camera in United States, Beverly",http://www.insecam.org/en/view/391138/,http://96.237.191.42:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Beverly, United States"
Bialystok,"Live camera in Poland, Bialystok",http://www.insecam.org/en/view/408432/,http://85.193.230.144:81/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Bialystok, Poland"
Bielefeld,"Live camera in Germany, Bielefeld",http://www.insecam.org/en/view/906958/,http://87.128.105.199:88/mjpg/video.mjpg,"Live camera in Bielefeld, Germany"
Bielefeld,"Live camera in Germany, Bielefeld",http://www.insecam.org/en/view/897003/,http://37.24.94.66:80/mjpg/video.mjpg,"Live camera in Bielefeld, Germany"
Bien Hoa,"Live camera in Viet Nam, Bien Hoa",http://www.insecam.org/en/view/545629/,http://210.245.111.195:8083/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Bien Hoa, Viet Nam"
Big Sky,"Live camera in United States, BIG SKY",http://www.insecam.org/en/view/239605/,http://76.75.15.112:80/mjpg/video.mjpg,"Live camera in BIG SKY, United States"
Binghamton,"Live camera in United States, Binghamton",http://www.insecam.org/en/view/1010733/,http://23.226.88.253:80/mjpg/video.mjpg,"Live camera in Binghamton, United States"
Birmingham,"Live camera in United Kingdom, Birmingham",http://www.insecam.org/en/view/913580/,http://84.9.135.70:80/oneshotimage1?COUNTER,"Live camera in Birmingham, United Kingdom"
Bismarck,"Live camera in United States, BISMARCK",http://www.insecam.org/en/view/241254/,http://165.234.56.52:80/mjpg/video.mjpg,"Live camera in BISMARCK, United States"
Biysk,"Live camera in Russian Federation, Biysk",http://www.insecam.org/en/view/997513/,http://91.244.114.179:81/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Biysk, Russian Federation"
Biysk,"Live camera in Russian Federation, Biysk",http://www.insecam.org/en/view/848408/,http://91.244.114.179:82/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Biysk, Russian Federation"
Blagnac,"Live camera in France, Blagnac",http://www.insecam.org/en/view/709326/,http://194.250.110.201:9000/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Blagnac, France"
Blairsville,"Live camera in United States, Blairsville",http://www.insecam.org/en/view/370430/,http://75.149.26.30:1024/cam_1.cgi,"Live camera in Blairsville, United States"
Bluefield,"Live camera in United States, Bluefield",http://www.insecam.org/en/view/636694/,http://216.115.192.5:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bluefield, United States"
Bluefield,"Live camera in United States, Bluefield",http://www.insecam.org/en/view/634185/,http://216.115.192.4:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bluefield, United States"
Bluefield,"Live camera in United States, Bluefield",http://www.insecam.org/en/view/633889/,http://216.115.203.125:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bluefield, United States"
Boca Raton,"Live camera in United States, Boca Raton",http://www.insecam.org/en/view/1010766/,http://174.141.163.166:8080/mjpg/video.mjpg,"Live camera in Boca Raton, United States"
Boca Raton,"Live camera in United States, Boca Raton",http://www.insecam.org/en/view/689672/,http://68.66.157.38:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Boca Raton, United States"
Bocholt,"Live camera in Germany, Bocholt",http://www.insecam.org/en/view/998634/,http://80.152.249.22:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bocholt, Germany"
Bochum,"Live camera in Germany, Bochum",http://www.insecam.org/en/view/883016/,http://212.23.135.90:8080/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bochum, Germany"
Bodegraven,"Live camera in Netherlands, Bodegraven",http://www.insecam.org/en/view/891134/,http://80.61.63.103:81/cam_1.cgi,"Live camera in Bodegraven, Netherlands"
Bodo,"Live camera in Norway, BODO",http://www.insecam.org/en/view/243252/,http://77.110.228.219:80/mjpg/video.mjpg,"Live camera in BODO, Norway"
Bogorodsk,"Live camera in Russian Federation, Bogorodsk",http://www.insecam.org/en/view/887592/,http://176.112.101.27:80/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Bogorodsk, Russian Federation"
Bogota,"Live camera in Colombia, Bogota",http://www.insecam.org/en/view/995623/,http://181.57.169.89:8080/mjpg/video.mjpg,"Live camera in Bogota, Colombia"
Bohmhof,"Live camera in Germany, Bohmhof",http://www.insecam.org/en/view/809257/,http://87.138.88.10:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bohmhof, Germany"
Bologna,"Live camera in Italy, Bologna",http://www.insecam.org/en/view/807440/,http://79.8.52.211:85/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bologna, Italy"
Bologna,"Live camera in Italy, Bologna",http://www.insecam.org/en/view/795210/,http://79.0.95.68:84/mjpeg.cgi,"Live camera in Bologna, Italy"
Bologna,"Live camera in Italy, BOLOGNA",http://www.insecam.org/en/view/242732/,http://95.227.238.239:8082/mjpg/video.mjpg,"Live camera in BOLOGNA, Italy"
Bolsehle,"Live camera in Germany, Bolsehle",http://www.insecam.org/en/view/873728/,http://80.147.175.148:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bolsehle, Germany"
Bolsehle,"Live camera in Germany, Bolsehle",http://www.insecam.org/en/view/835865/,http://80.147.175.38:80/mjpg/video.mjpg,"Live camera in Bolsehle, Germany"
Bolzano,"Live camera in Italy, Bolzano",http://www.insecam.org/en/view/844295/,http://185.121.103.133:8001/GetData.cgi?CH=1,"Live camera in Bolzano, Italy"
Bonn,"Live camera in Germany, Bonn",http://www.insecam.org/en/view/982836/,http://80.152.138.183:80/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Bonn, Germany"
Bonn,"Live camera in Germany, Bonn",http://www.insecam.org/en/view/978579/,http://80.153.18.5:8080/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bonn, Germany"
Bonn,"Live camera in Germany, Bonn",http://www.insecam.org/en/view/965625/,http://80.147.147.157:50001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bonn, Germany"
Bonn,"Live camera in Germany, Bonn",http://www.insecam.org/en/view/938404/,http://87.128.61.124:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bonn, Germany"
Bonn,"Live camera in Germany, Bonn",http://www.insecam.org/en/view/938396/,http://87.128.61.124:8084/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bonn, Germany"
Bonn,"Live camera in Germany, Bonn",http://www.insecam.org/en/view/938391/,http://87.128.61.124:8083/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Bonn, Germany"
Boone,"Live camera in United States, Boone",http://www.insecam.org/en/view/976600/,http://152.10.6.217:80/nph-jpeg.cgi?0,"Live camera in Boone, United States"
Borgosesia,"Live camera in Italy, Borgosesia",http://www.insecam.org/en/view/893968/,http://185.56.157.187:83/mjpg/video.mjpg,"Live camera in Borgosesia, Italy"
Borgosesia,"Live camera in Italy, Borgosesia",http://www.insecam.org/en/view/893950/,http://185.56.157.187:80/mjpg/video.mjpg,"Live camera in Borgosesia, Italy"
Borgosesia,"Live camera in Italy, Borgosesia",http://www.insecam.org/en/view/637703/,http://77.242.135.139:8082/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Borgosesia, Italy"
Borgosesia,"Live camera in Italy, Borgosesia",http://www.insecam.org/en/view/637685/,http://77.242.135.139:8084/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Borgosesia, Italy"
Borgosesia,"Live camera in Italy, Borgosesia",http://www.insecam.org/en/view/634350/,http://77.242.135.139:8083/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Borgosesia, Italy"
Borgosesia,"Live camera in Italy, Borgosesia",http://www.insecam.org/en/view/511091/,http://77.242.135.33:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Borgosesia, Italy"
Borsice,"Live camera in Czech Republic, Borsice",http://www.insecam.org/en/view/751907/,http://109.164.114.76:80/img/video.mjpeg,"Live camera in Borsice, Czech Republic"
Boskovice,"Live camera in Czech Republic, Boskovice",http://www.insecam.org/en/view/746936/,http://82.117.156.59:83/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Boskovice, Czech Republic"
Boskovice,"Live camera in Czech Republic, Boskovice",http://www.insecam.org/en/view/746934/,http://82.117.156.59:85/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Boskovice, Czech Republic"
Boston,"Live camera in United States, Boston",http://www.insecam.org/en/view/1009938/,http://73.219.243.108:85/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Boston, United States"
Boston,"Live camera in United States, Boston",http://www.insecam.org/en/view/834995/,http://74.104.182.37:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Boston, United States"
Boston,"Live camera in United States, Boston",http://www.insecam.org/en/view/810613/,http://8.2.73.51:80/mjpg/video.mjpg,"Live camera in Boston, United States"
Boston,"Live camera in United States, BOSTON",http://www.insecam.org/en/view/265841/,http://96.93.156.202:50000/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in BOSTON, United States"
Boston,"Live camera in United States, BOSTON",http://www.insecam.org/en/view/263263/,http://96.237.61.111:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in BOSTON, United States"
Boston,"Live camera in United States, BOSTON",http://www.insecam.org/en/view/263262/,http://96.237.61.111:82/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in BOSTON, United States"
Boulogne-Billancourt,"Live camera in France, Boulogne-Billancourt",http://www.insecam.org/en/view/635720/,http://77.145.244.11:83/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Boulogne-Billancourt, France"
Boxborough,"Live camera in United States, Boxborough",http://www.insecam.org/en/view/1010715/,http://73.167.134.113:8086/mjpg/video.mjpg,"Live camera in Boxborough, United States"
Bozeman,"Live camera in United States, Bozeman",http://www.insecam.org/en/view/752899/,http://70.33.15.99:8081/mjpg/video.mjpg,"Live camera in Bozeman, United States"
Braila,"Live camera in Romania, Braila",http://www.insecam.org/en/view/830857/,http://109.97.46.219:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Braila, Romania"
Braila,"Live camera in Romania, Braila",http://www.insecam.org/en/view/635627/,http://86.127.212.219:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Braila, Romania"
Braila,"Live camera in Romania, Braila",http://www.insecam.org/en/view/635442/,http://86.127.212.113:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Braila, Romania"
Brainerd,"Live camera in United States, Brainerd",http://www.insecam.org/en/view/966903/,http://68.170.125.44:50000/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Brainerd, United States"
Brakne-Hoby,"Live camera in Sweden, Brakne-Hoby",http://www.insecam.org/en/view/809333/,http://62.95.122.241:80/tmpfs/auto.jpg?COUNTER,"Live camera in Brakne-Hoby, Sweden"
Bratislava,"Live camera in Slovakia, Bratislava",http://www.insecam.org/en/view/394047/,http://85.237.244.99:80/mjpg/video.mjpg,"Live camera in Bratislava, Slovakia"
Braunschweig,"Live camera in Germany, Braunschweig",http://www.insecam.org/en/view/816339/,http://81.14.224.120:8082/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Braunschweig, Germany"
Breclav,"Live camera in Czech Republic, BRECLAV",http://www.insecam.org/en/view/242267/,http://93.92.55.3:8888/mjpg/video.mjpg,"Live camera in BRECLAV, Czech Republic"
Breda,"Live camera in Netherlands, Breda",http://www.insecam.org/en/view/877103/,http://213.124.36.2:80/mjpg/video.mjpg,"Live camera in Breda, Netherlands"
Breda,"Live camera in United States, Breda",http://www.insecam.org/en/view/808119/,http://216.51.130.218:8001/mjpg/video.mjpg,"Live camera in Breda, United States"
Breda,"Live camera in Netherlands, Breda",http://www.insecam.org/en/view/877103/,http://213.124.36.2:80/mjpg/video.mjpg,"Live camera in Breda, Netherlands"
